MM/DD/YYYY,ID,YEAR,MONTH,DAY,TMAX,TMAX_FLAGS,TMIN,TMIN_FLAGS,PRCP,PRCP_FLAGS,SNOW,SNOW_FLAGS,SNWD,SNWD_FLAGS,WT03,WT03_FLAGS,DAPR,DAPR_FLAGS,MDPR,MDPR_FLAGS
2007-05-02,USC00047741,2007,05,2,228.0,__0,183.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-03,USC00047741,2007,05,3,183.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-04,USC00047741,2007,05,4,183.0,__0,133.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-05,USC00047741,2007,05,5,183.0,__0,133.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-06,USC00047741,2007,05,6,239.0,__0,111.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-07,USC00047741,2007,05,7,239.0,__0,133.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-08,USC00047741,2007,05,8,256.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-09,USC00047741,2007,05,9,206.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-10,USC00047741,2007,05,10,189.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-11,USC00047741,2007,05,11,183.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-12,USC00047741,2007,05,12,172.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-13,USC00047741,2007,05,13,178.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-14,USC00047741,2007,05,14,178.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-15,USC00047741,2007,05,15,178.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-16,USC00047741,2007,05,16,172.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-17,USC00047741,2007,05,17,178.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-18,USC00047741,2007,05,18,183.0,__0,117.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-19,USC00047741,2007,05,19,178.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-20,USC00047741,2007,05,20,178.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-21,USC00047741,2007,05,21,178.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-22,USC00047741,2007,05,22,178.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-24,USC00047741,2007,05,24,189.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-25,USC00047741,2007,05,25,183.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-26,USC00047741,2007,05,26,183.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-27,USC00047741,2007,05,27,183.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-28,USC00047741,2007,05,28,183.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-29,USC00047741,2007,05,29,183.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-30,USC00047741,2007,05,30,183.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-05-31,USC00047741,2007,05,31,183.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-01,USC00047741,2007,06,1,183.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-02,USC00047741,2007,06,2,183.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-03,USC00047741,2007,06,3,189.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-04,USC00047741,2007,06,4,183.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-05,USC00047741,2007,06,5,183.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-06,USC00047741,2007,06,6,189.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-07,USC00047741,2007,06,7,189.0,__0,139.0,__0,3.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-08,USC00047741,2007,06,8,183.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-09,USC00047741,2007,06,9,183.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-10,USC00047741,2007,06,10,178.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-11,USC00047741,2007,06,11,194.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-12,USC00047741,2007,06,12,194.0,__0,161.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-13,USC00047741,2007,06,13,200.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-14,USC00047741,2007,06,14,200.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-15,USC00047741,2007,06,15,200.0,__0,161.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-16,USC00047741,2007,06,16,194.0,__0,161.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-17,USC00047741,2007,06,17,200.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-18,USC00047741,2007,06,18,194.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-19,USC00047741,2007,06,19,194.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-20,USC00047741,2007,06,20,194.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-21,USC00047741,2007,06,21,194.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-22,USC00047741,2007,06,22,211.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-23,USC00047741,2007,06,23,183.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-24,USC00047741,2007,06,24,200.0,__0,161.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-25,USC00047741,2007,06,25,206.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-26,USC00047741,2007,06,26,200.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-28,USC00047741,2007,06,28,217.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-06-29,USC00047741,2007,06,29,211.0,__0,178.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-01,USC00047741,2007,07,1,222.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-03,USC00047741,2007,07,3,222.0,__0,178.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-04,USC00047741,2007,07,4,211.0,__0,172.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-05,USC00047741,2007,07,5,217.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-06,USC00047741,2007,07,6,211.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-07,USC00047741,2007,07,7,222.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-08,USC00047741,2007,07,8,211.0,__0,172.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-09,USC00047741,2007,07,9,211.0,__0,172.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-10,USC00047741,2007,07,10,211.0,__0,172.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-11,USC00047741,2007,07,11,211.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-13,USC00047741,2007,07,13,222.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-14,USC00047741,2007,07,14,222.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-15,USC00047741,2007,07,15,217.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-16,USC00047741,2007,07,16,211.0,__0,178.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-17,USC00047741,2007,07,17,217.0,__0,172.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-18,USC00047741,2007,07,18,211.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-19,USC00047741,2007,07,19,211.0,__0,178.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-20,USC00047741,2007,07,20,217.0,__0,172.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-21,USC00047741,2007,07,21,211.0,__0,172.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-22,USC00047741,2007,07,22,211.0,__0,178.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-23,USC00047741,2007,07,23,217.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-24,USC00047741,2007,07,24,233.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-25,USC00047741,2007,07,25,222.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-26,USC00047741,2007,07,26,228.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-27,USC00047741,2007,07,27,239.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-28,USC00047741,2007,07,28,233.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-29,USC00047741,2007,07,29,222.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-30,USC00047741,2007,07,30,228.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-07-31,USC00047741,2007,07,31,222.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-01,USC00047741,2007,08,1,222.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-02,USC00047741,2007,08,2,233.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-03,USC00047741,2007,08,3,228.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-04,USC00047741,2007,08,4,222.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-05,USC00047741,2007,08,5,222.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-06,USC00047741,2007,08,6,222.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-08,USC00047741,2007,08,8,222.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-10,USC00047741,2007,08,10,217.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-11,USC00047741,2007,08,11,217.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-12,USC00047741,2007,08,12,222.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-13,USC00047741,2007,08,13,233.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-14,USC00047741,2007,08,14,244.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-15,USC00047741,2007,08,15,244.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-16,USC00047741,2007,08,16,239.0,__0,206.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-17,USC00047741,2007,08,17,250.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-18,USC00047741,2007,08,18,244.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-19,USC00047741,2007,08,19,244.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-20,USC00047741,2007,08,20,250.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-21,USC00047741,2007,08,21,250.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-22,USC00047741,2007,08,22,222.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-23,USC00047741,2007,08,23,222.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-24,USC00047741,2007,08,24,222.0,__0,189.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-25,USC00047741,2007,08,25,222.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-26,USC00047741,2007,08,26,250.0,__0,206.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-27,USC00047741,2007,08,27,228.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-28,USC00047741,2007,08,28,233.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-29,USC00047741,2007,08,29,233.0,__0,194.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-30,USC00047741,2007,08,30,256.0,__0,200.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-08-31,USC00047741,2007,08,31,250.0,__0,183.0,__0,0.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-01,USC00047741,2007,09,1,328.0,__0,211.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-02,USC00047741,2007,09,2,278.0,__0,211.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-03,USC00047741,2007,09,3,278.0,__0,222.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-04,USC00047741,2007,09,4,267.0,__0,206.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-05,USC00047741,2007,09,5,222.0,__0,189.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-06,USC00047741,2007,09,6,222.0,__0,189.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-07,USC00047741,2007,09,7,217.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-08,USC00047741,2007,09,8,211.0,__0,178.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-09,USC00047741,2007,09,9,211.0,__0,183.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-10,USC00047741,2007,09,10,217.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-11,USC00047741,2007,09,11,222.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-12,USC00047741,2007,09,12,217.0,__0,178.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-13,USC00047741,2007,09,13,222.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-14,USC00047741,2007,09,14,211.0,__0,178.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-15,USC00047741,2007,09,15,217.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-16,USC00047741,2007,09,16,211.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-17,USC00047741,2007,09,17,211.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-18,USC00047741,2007,09,18,211.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-19,USC00047741,2007,09,19,194.0,__0,172.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-20,USC00047741,2007,09,20,194.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-21,USC00047741,2007,09,21,222.0,__0,133.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-22,USC00047741,2007,09,22,217.0,__0,161.0,__0,81.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-23,USC00047741,2007,09,23,200.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-24,USC00047741,2007,09,24,200.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-25,USC00047741,2007,09,25,206.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-26,USC00047741,2007,09,26,211.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-27,USC00047741,2007,09,27,211.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-28,USC00047741,2007,09,28,200.0,__0,172.0,__0,3.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-29,USC00047741,2007,09,29,200.0,__0,161.0,__0,3.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-09-30,USC00047741,2007,09,30,217.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-01,USC00047741,2007,10,1,217.0,__0,172.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-02,USC00047741,2007,10,2,217.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-03,USC00047741,2007,10,3,211.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-04,USC00047741,2007,10,4,211.0,__0,172.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-05,USC00047741,2007,10,5,189.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-06,USC00047741,2007,10,6,183.0,__0,122.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-07,USC00047741,2007,10,7,261.0,__0,111.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-08,USC00047741,2007,10,8,233.0,__0,122.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-09,USC00047741,2007,10,9,194.0,__0,117.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-10,USC00047741,2007,10,10,178.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-11,USC00047741,2007,10,11,189.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-12,USC00047741,2007,10,12,189.0,__0,144.0,__0,66.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-13,USC00047741,2007,10,13,189.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-14,USC00047741,2007,10,14,183.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-15,USC00047741,2007,10,15,172.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-16,USC00047741,2007,10,16,194.0,__0,156.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-17,USC00047741,2007,10,17,189.0,__0,139.0,__0,38.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-18,USC00047741,2007,10,18,183.0,__0,128.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-19,USC00047741,2007,10,19,217.0,__0,133.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-20,USC00047741,2007,10,20,200.0,__0,150.0,__0,3.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-21,USC00047741,2007,10,21,261.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-22,USC00047741,2007,10,22,244.0,__0,150.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-23,USC00047741,2007,10,23,256.0,__0,133.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-25,USC00047741,2007,10,25,256.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-26,USC00047741,2007,10,26,183.0,__0,139.0,__0,5.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-28,USC00047741,2007,10,28,222.0,__0,167.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-10-30,USC00047741,2007,10,30,189.0,__0,133.0,__0,nan,nan,0.0,P_0,0.0,P_0,nan,nan,nan,nan,3.0,__0
2007-11-13,USC00047741,2007,11,13,239.0,__0,122.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-16,USC00047741,2007,11,16,183.0,__0,139.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-17,USC00047741,2007,11,17,172.0,__0,144.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-20,USC00047741,2007,11,20,161.0,__0,128.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-21,USC00047741,2007,11,21,183.0,__0,133.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-22,USC00047741,2007,11,22,178.0,__0,122.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-23,USC00047741,2007,11,23,167.0,__0,106.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-26,USC00047741,2007,11,26,189.0,__0,100.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-27,USC00047741,2007,11,27,194.0,__0,94.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-28,USC00047741,2007,11,28,211.0,__0,94.0,__0,0.0,P_0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
2007-11-29,USC00047741,2007,11,29,206.0,__0,100.0,__0,3.0,__0,0.0,P_0,0.0,P_0,nan,nan,nan,nan,nan,nan
